code_entreprise|code_etablissement|departement|ville|nom_etablissement|code_naf
015450711|00120|75|PARIS 7|CIT AEROSPACE HOLDINGS FRANCE SAS|6492Z
015450752|00082|94|RUNGIS|ABBOTT PRODUCTS DISTRIBUTION|6630Z
015450901|00010|21|DIJON|TERMINUS HOTEL ET GRANDE TAVERNE|6820B
015450992|00019|21|CLENAY|SOCIETE BOURGUIGNONNE DE MECANIQUE|2752Z
015451214|00017|21|DIJON|KER LIBERTE|4751Z
015451214|00041|35|RENNES|KER LIBERTE|7010Z
015451248|00015|21|DIJON|SOCIETE BRUNETTI|9329Z
015451412|00025|21|LONGVIC|EIFFAGE CONSTR BOURGOGNE FRANCHE COMTE|4120B
015451412|00058|25|ECOLE VALENTIN|EIFFAGE CONSTR BOURGOGNE FRANCHE COMTE|4120B
015451412|00074|71|DRACY LE FORT|EIFFAGE CONSTR BOURGOGNE FRANCHE COMTE|4120B
015451412|00082|21|LONGVIC|EIFFAGE CONSTR BOURGOGNE FRANCHE COMTE|4120B
015540883|00046|21|DIJON|MONSIEUR JEAN LAMBLOT|6820B
015542434|00012|21|DIJON|MADAME MADELEINE BOURQUIN|6820B
015543986|00010|21|DIJON|MADAME RENEE PACAUD|6820A
015550064|00016|21|DIJON|ROBERT HOUDART ET CIE|6420Z
015550205|00072|21|DIJON|C P L DAVOINE|6820B
015550346|00017|21|DIJON|L HOTELLERIE MODERNE|5610A
015550346|00025|73|LES BELLEVILLE|L HOTELLERIE MODERNE|5610A
015550353|00013|21|DIJON|PHARMACIE DE LA CROIX BLANCHE|4773Z
015550593|00402|92|COURBEVOIE|CITIFINANCEMENT|6492Z
015550601|00049|21|NOLAY|PIRETTI|4671Z
015550601|00056|21|SOMBERNON|PIRETTI|4671Z
015550601|00064|21|VAROIS ET CHAIGNOT|PIRETTI|4671Z
015550601|00072|21|LONGVIC|PIRETTI|4730Z
015550601|00080|39|RANCHOT|PIRETTI|6820B
015550601|00098|39|TAVAUX|PIRETTI|4671Z
015550601|00106|25|CHEMAUDIN ET VAUX|PIRETTI|6820B
015550601|00114|25|PIREY|PIRETTI|6820B
015550650|00038|21|GEVREY CHAMBERTIN|EXPLOIT DES MARQUES ALLIEES|4634Z
015550650|00046|84|VACQUEYRAS|EXPLOIT DES MARQUES ALLIEES|4634Z
015550650|00053|21|CHENOVE|EXPLOIT DES MARQUES ALLIEES|4634Z
015550775|00025|21|LONGVIC|GUILLEMIN|2849Z
015550882|00110|21|CHENOVE|GADEST|4531Z
015550882|00185|39|PERRIGNY|GADEST|4531Z
015550882|00227|71|SANCE|GADEST|4531Z
015550882|00243|71|AUTUN|GADEST|4531Z
015550882|00284|90|BELFORT|GADEST|4531Z
015550882|00292|70|PUSEY|GADEST|4531Z
015550882|00318|25|PONTARLIER|GADEST|4531Z
015550882|00326|25|BESANCON|GADEST|4531Z
015550882|00508|25|AUDINCOURT|GADEST|4531Z
015550882|00631|55|VERDUN|GADEST|4531Z
015550882|00656|52|SAINT DIZIER|GADEST|4531Z
015550882|00714|08|CHARLEVILLE MEZIERES|GADEST|4531Z
015550882|00755|52|CHAUMONT|GADEST|4531Z
015550882|00763|52|SAINT DIZIER|GADEST|4532Z
015550882|00771|51|VITRY LE FRANCOIS|GADEST|4531Z
015550882|00789|39|DOLE|GADEST|4531Z
015550882|00797|71|LE CREUSOT|GADEST|4532Z
015550882|00813|57|SAINT AVOLD|GADEST|4531Z
015550882|00839|51|TINQUEUX|GADEST|4531Z
015550882|00847|10|LA CHAPELLE SAINT LUC|GADEST|4531Z
015550882|00854|71|CHALON SUR SAONE|GADEST|4531Z
015550882|00862|55|FAINS VEEL|GADEST|4531Z
015550882|00870|51|REIMS|GADEST|4531Z
015550882|00888|51|SAINT MEMMIE|GADEST|4531Z
015550973|00018|21|DIJON|CENTRAL HOTEL|5510Z
015551096|00017|21|DIJON|HOTEL MOROT ET DE GENEVE|5510Z
015551278|00011|21|SAINTE MARIE SUR OUCHE|SOBEM SCAME|2712Z
015551401|00035|21|LONGVIC|MENUISERIE A MUGNIER|4332A
015551450|00065|21|NUITS SAINT GEORGES|CIE FONCIERE ET IMMOBILIERE DE CITEAUX|6630Z
015551526|00013|21|CHENOVE|DECO INVEST|6820B
015551666|00041|21|CHENOVE|JEUNET|4540Z
015551757|00030|21|DIJON|SARL SAMYL|4772A
015551856|00063|92|BOULOGNE BILLANCOURT|RENTOKIL INITIAL HOLDINGS FRANCE|7010Z
015551898|00024|21|DIJON|BELLE HORTENSE|9601A
015570831|00030|76|NEUFCHATEL EN BRAY|MONSIEUR BERNARD MABILLE|0111Z
015580012|00019|76|MESNIERES EN BRAY|ASSOCIATION SAINT JOSEPH|6820A
015580020|00012|76|AUMALE|SAS GUILLEMARRE|4674A
015580020|00020|76|AUMALE|SAS GUILLEMARRE|4673A
015580020|00046|76|EU|SAS GUILLEMARRE|4674A
015580079|00026|80|BOUTTENCOURT|SOCIETE IMMOBILIERE WALTER SPERGER|6820A
015580079|00034|06|CANNES|SOCIETE IMMOBILIERE WALTER SPERGER|6820B
015640048|00029|21|DIJON|MONSIEUR JACQUES HOULMANN|6820B
015644198|00036|21|DIJON|MONSIEUR GEORGES PERRIN|4789Z
015644289|00017|21|DIJON|MONSIEUR DANIEL BACONNIER|6820B
015650039|00041|21|DIJON|LEJAY LAGOUTE|1101Z
015650062|00035|21|SEMUR EN AUXOIS|ETABLISSEMENTS COUVREUX|4332A
015650138|00025|21|CHENOVE|ENTREPRISE GALAND CHEVALIER|4322A
015650286|00014|21|DIJON|BRIOTTET|1101Z
015650393|00042|21|QUETIGNY|ARTS DE VIVRE|6420Z
015650393|00075|21|QUETIGNY|ARTS DE VIVRE|5210B
015650617|00028|21|LONGVIC|DURUPT|4674A
015650617|00036|90|ARGIESANS|DURUPT|4674A
015650617|00051|10|LA CHAPELLE SAINT LUC|DURUPT|4674A
015650617|00069|21|SAINT APOLLINAIRE|DURUPT|4674A
015650617|00093|71|CRISSEY|DURUPT|4669B
015650807|00025|21|SENNECEY LES DIJON|COMPTOIR DU MATERIEL|4531Z
015650922|00048|21|MARSANNAY LA COTE|CPT GENERAL LAINES ET CRINS|4759A
015650955|00022|21|DIJON|IMPRIMERIE COOPERATIVE OUVRIERE|1812Z
015651003|00046|21|DIJON|SARL VITREY|4942Z
015651086|00017|21|DIJON|DROGUERIE VIEILLARD|4752A
015651136|00044|21|CHENOVE|C I F A B GESTION|6820B
015651201|00012|21|DIJON|BERTHELEMY HURON ET CIE|4759B
015651219|00014|21|DIJON|ETABLISSEMENTS VERNEY|4674B
015651219|00022|52|CHAUMONT|ETABLISSEMENTS VERNEY|4674B
015651219|00030|21|CHENOVE|ETABLISSEMENTS VERNEY|4674B
015651250|00019|21|DIJON|HOTEL DU NORD|5610A
015651540|00021|21|DIJON|LA CONSTRUCTION|4399C
015651565|00010|21|DIJON|CHAUSSURES ELITE|4772A
015651664|00029|21|DAIX|GARAGE DU CHATEAU D EAU|7010Z
015740368|00012|21|MARCILLY SUR TILLE|MONSIEUR ROGER BOMBARDE|6820B
015741713|00018|21|IS SUR TILLE|MONSIEUR PIERRE GAUVAIN|6820B
015741754|00012|21|DIJON|MONSIEUR ROLAND ESTIVALET|6820B
015743685|00032|06|MENTON|MONSIEUR GUY GUILLOTTE|6820B
015743685|00040|06|MENTON|MONSIEUR GUY GUILLOTTE|6820A
015744915|00032|83|FREJUS|MONSIEUR JACQUES LOIDREAU|6820B
015750243|00030|21|DIJON|LE JOURNAL DU PALAIS|5814Z
015750557|00017|21|DIJON|HOTEL CONTINENTAL|5510Z
015750565|00010|21|DIJON|LOUIS ABON ET COMPAGNIE|4778C
015750599|00035|21|MARSANNAY LA COTE|SOCIETE DU BATIMENT MAUCHAMP|4334Z
015750607|00010|21|DIJON|STE DIJONNAISE MATERIEL ELECTRIQUE|4669A
015750607|00028|25|BESANCON|STE DIJONNAISE MATERIEL ELECTRIQUE|4669A
015750607|00036|39|LONS LE SAUNIER|STE DIJONNAISE MATERIEL ELECTRIQUE|4669A
015750607|00051|25|PONTARLIER|STE DIJONNAISE MATERIEL ELECTRIQUE|6820B
015750607|00093|39|DOLE|STE DIJONNAISE MATERIEL ELECTRIQUE|4669A
015750607|00101|58|VARENNES VAUZELLES|STE DIJONNAISE MATERIEL ELECTRIQUE|4669A
015750607|00119|39|MORBIER|STE DIJONNAISE MATERIEL ELECTRIQUE|4669A
015750607|00150|25|CHALEZEULE|STE DIJONNAISE MATERIEL ELECTRIQUE|6820B
015750748|00046|71|CHALON SUR SAONE|COOP HABITAT BOURGOGNE|4110A
015750953|00018|21|CHEVIGNY SAINT SAUVEUR|ETABLISSEMENTS MARCEL BESSON|2453Z
015750961|00011|21|GEVREY CHAMBERTIN|BOURREE PIERRE FILS SOC|4634Z
015750961|00029|21|GEVREY CHAMBERTIN|BOURREE PIERRE FILS SOC|0121Z
015750961|00037|21|GEVREY CHAMBERTIN|BOURREE PIERRE FILS SOC|4725Z
015751068|00022|21|CHEVIGNY SAINT SAUVEUR|SOCIETE PERRIER|6820B
015751118|00017|21|QUETIGNY|NEODARANTIMMO|7010Z
015751118|00033|25|BESANCON|NEODARANTIMMO|1812Z
015751142|00017|21|DIJON|AU PARRAIN GENEREUX|1082Z
015751142|00033|21|NORGES LA VILLE|AU PARRAIN GENEREUX|1082Z
015751142|00041|21|BEAUNE|AU PARRAIN GENEREUX|1082Z
015751316|00082|21|DIJON|SOC ETUDES ET CONSTR IMMO NORMALISEES|4110A
015751522|00010|21|DIJON|SOC LECLAIR CIE|4771Z
015751530|00013|21|DIJON|PAIN D EPICES MULOT ET PETITJEAN|7010Z
015751530|00054|21|DIJON|PAIN D EPICES MULOT ET PETITJEAN|1072Z
015751837|00012|21|DIJON|ETABLISSEMENTS MAILLARD|4711B
015751936|00038|83|SAINTE MAXIME|VEYSI GANTS LEVEQUE|6820B
015752124|00014|21|DIJON|ETABLISSEMENTS GERIN|4638B
015752322|00022|83|TOULON|SCI CHARPENTIER|6820B
015752405|00017|21|CHENOVE|SAS GARAGE GREMEAU|4511Z
015752421|00048|21|DIJON|PROMOFI|4110A
015752488|00021|21|DIJON|IMMOBILIERE DE LA RUE LEGOUZ GERLAND|6831Z
015752538|00023|21|SAINT APOLLINAIRE|ETABLISSEMENTS S ELIE ET FILS|2932Z
015752595|00015|21|TIL CHATEL|ETABLISSEMENTS PERRIN|2573B
015752660|00041|21|DIJON|ETS METALLURGIQUES E GODARD|7010Z
015752660|00058|21|SAULON LA CHAPELLE|ETS METALLURGIQUES E GODARD|3831Z
015752660|00066|21|CHENOVE|ETS METALLURGIQUES E GODARD|3831Z
015752660|00074|70|ANCIER|ETS METALLURGIQUES E GODARD|3831Z
015752660|00090|21|DIJON|ETS METALLURGIQUES E GODARD|3811Z
015752660|00116|21|DIJON|ETS METALLURGIQUES E GODARD|3811Z
015752868|00024|21|FONTAINE LES DIJON|MUNIER|4322B
015752967|00024|21|DIJON|SONIALEX|6820B
015753049|00012|21|DIJON|SOC HOTELIERE LA COTE D OR|5510Z
015753254|00018|21|DIJON|GRANDE LAITERIE DE BOURGOGNE|6820B
015753320|00017|21|CHEVIGNY SAINT SAUVEUR|SOCIETE DES METAUX BLANCS OUVRES|2443Z
015753585|00031|21|DAROIS|C E A P R|3030Z
015753981|00016|21|DIJON|ETABLISSEMENTS GABRIEL BOUDIER|1101Z
015754625|00018|21|DIJON|BLOC FRERES SOC|4772A
015754625|00034|21|DIJON|BLOC FRERES SOC|4772A
015770456|00026|16|MONTMOREAU|MONSIEUR PIERRE DESCHAMPS|9609Z
015770746|00012|76|CONTEVILLE|MONSIEUR FERNAND SELLIER|0161Z
015770746|00020|76|CONTEVILLE|MONSIEUR FERNAND SELLIER|0111Z
015771017|00017|76|SAINT SAENS|MADAME MONIQUE GOUTCHOT|0111Z
015780059|00018|76|NEUFCHATEL EN BRAY|TRIBEGOTEL|5510Z
015780356|00018|76|FOUCARMONT|ENTREPRISE THIBAULT ET FILS|4399C
015780356|00026|76|AUMALE|ENTREPRISE THIBAULT ET FILS|4399C
015840788|00028|21|DIJON|MONSIEUR ANDRE GRESSET BOURGEOIS|6820B
015841950|00023|21|DIJON|MADAME MARIE JACQUELINET|0162Z
015841950|00031|21|PERRIGNY SUR L'OGNON|MADAME MARIE JACQUELINET|0220Z
015842768|00028|21|DIJON|MONSIEUR PIERRE MOITON|6622Z
015843089|00010|21|ARC SUR TILLE|MONSIEUR JEAN COURTOT|6820B
015843345|00016|21|DIJON|MONSIEUR CLAUDY CHATEAU|6820B
015843535|00012|21|DIJON|MADAME LOUISE REMY|6820B
015843642|00016|21|PLOMBIERES LES DIJON|MONSIEUR JEAN RAVEAU|6820B
015850282|00011|21|MARCILLY SUR TILLE|SOCIETE ISSOISE DES PLASTIQUES APPLIQU|2222Z
015850357|00029|21|CHENOVE|SCI RENE LEVITTE|6820B
015850472|00034|21|DIJON|MAISON HOTELIERE|4669C
015850712|00017|21|DIJON|SA CABINET BACQUE|6831Z
015850894|00021|21|TALANT|SOC CIVILE PARTICULIERE ARIEL|6820B
015850944|00016|21|GEVREY CHAMBERTIN|AGIR TECHNOLOGIES|2573B
015850944|00024|01|SAINT MAURICE DE BEYNOST|AGIR TECHNOLOGIES|2573B
015850969|00039|41|DHUIZON|R LACROIX S I C M A P|2822Z
015851108|00025|89|SENS|SCIC HABITAT BOURGOGNE SA D H L M|6820A
015851108|00033|71|CHATENOY LE ROYAL|SCIC HABITAT BOURGOGNE SA D H L M|6820A
015851108|00058|10|TROYES|SCIC HABITAT BOURGOGNE SA D H L M|6820A
015851108|00066|21|DIJON|SCIC HABITAT BOURGOGNE SA D H L M|6820A
015851108|00074|21|QUETIGNY|SCIC HABITAT BOURGOGNE SA D H L M|6820A
015851108|00090|21|DIJON|SCIC HABITAT BOURGOGNE SA D H L M|6820A
015851108|00108|21|BEAUNE|SCIC HABITAT BOURGOGNE SA D H L M|6820B
015851231|00041|13|AIX EN PROVENCE|EGAL PLUS|7112B
015851306|00025|21|DIJON|LES MAROQUINIERS DE PARIS|4772B
015851314|00011|21|LONGVIC|SCI MALTERE|6820B
015851363|00059|21|AHUY|ENTREPRISE DIJONNAISE SOC|4120B
015851363|00091|52|FRONVILLE|ENTREPRISE DIJONNAISE SOC|4120B
015851363|00109|52|GUDMONT VILLIERS|ENTREPRISE DIJONNAISE SOC|4120B
015851363|00117|52|JONCHERY|ENTREPRISE DIJONNAISE SOC|4120B
015851371|00052|68|GUEBWILLER|MADICA|6420Z
015851538|00023|21|DIJON|MAISON BIETRY|6820B
015851587|00046|21|DIJON|PIERRE JOLLY|6820B
015851587|00053|21|DIJON|PIERRE JOLLY|4772B
015851587|00061|21|DIJON|PIERRE JOLLY|4772B
015851769|00065|83|SAINT CYR SUR MER|JCA FINANCIERE|6820B
015851793|00016|21|CHENOVE|DORAS|4673A
015851793|00032|21|CHENOVE|DORAS|8299Z
015851793|00040|21|IS SUR TILLE|DORAS|4673A
015851793|00057|21|CHENOVE|DORAS|4673A
015851793|00065|21|FAIN LES MONTBARD|DORAS|4673A
015851793|00081|21|DIJON|DORAS|4673A
015851793|00131|21|NUITS SAINT GEORGES|DORAS|4673A
015851793|00149|21|SAINT USAGE|DORAS|4673A
015851793|00164|71|MACON|DORAS|4673A
015851793|00172|71|CLUNY|DORAS|4673A
015851793|00180|71|GUEUGNON|DORAS|4673A
015851793|00206|25|BESANCON|DORAS|4673A
015851793|00222|52|NEUILLY L'EVEQUE|DORAS|4673A
015851793|00230|52|VILLEGUSIEN LE LAC|DORAS|4673A
015851793|00248|52|CHALINDREY|DORAS|4673A
015851793|00255|25|PONTARLIER|DORAS|4673A
015851793|00263|25|BAUME LES DAMES|DORAS|4673A
015851793|00271|39|ARBOIS|DORAS|4673A
015851793|00289|70|VESOUL|DORAS|4673A
015851793|00297|70|NOIDANS LES VESOUL|DORAS|4673A
015851793|00305|21|SAINTE COLOMBE SUR SEINE|DORAS|4673A
015851793|00313|25|BETHONCOURT|DORAS|4673A
015851793|00339|18|SAINT SATUR|DORAS|4673A
015851793|00347|71|LE CREUSOT|DORAS|4673A
015851793|00370|71|SAINT MARCEL|DORAS|4673A
015851793|00396|71|MONTCEAU LES MINES|DORAS|4673A
015851793|00404|58|DECIZE|DORAS|4673A
015851793|00412|58|MOULINS ENGILBERT|DORAS|4673A
015851793|00420|58|CORBIGNY|DORAS|4673A
015851793|00438|58|SAINT ELOI|DORAS|4673A
015851793|00453|58|COSNE COURS SUR LOIRE|DORAS|4673A
015851793|00461|21|CHENOVE|DORAS|7732Z
015851793|00479|01|CROTTET|DORAS|4673A
015851793|00487|21|SEURRE|DORAS|4673A
015851793|00495|21|FAIN LES MONTBARD|DORAS|7732Z
015851793|00503|39|MONTMOROT|DORAS|4673A
015851793|00511|21|CHENOVE|DORAS|4673A
015851793|00529|52|LANGRES|DORAS|4673A
015851793|00537|10|POLISOT|DORAS|4673A
015851793|00545|21|BEAUNE|DORAS|4673A
015851793|00552|70|LUXEUIL LES BAINS|DORAS|4673A
015851793|00560|58|NEVERS|DORAS|4673A
015851793|00578|39|DOLE|DORAS|4673A
015851793|00586|21|CHENOVE|DORAS|4673A
015851793|00594|21|SEMUR EN AUXOIS|DORAS|4673A
015851793|00602|10|TORCY LE GRAND|DORAS|4673A
015851793|00610|88|LES VOIVRES|DORAS|4673A
015851793|00628|88|REMIREMONT|DORAS|4673A
015851793|00636|89|PONT SUR YONNE|DORAS|4673A
015851793|00644|89|JOIGNY|DORAS|4673A
015851793|00685|25|ORNANS|DORAS|4673A
015851793|00693|71|PARAY LE MONIAL|DORAS|4752A
015851793|00701|90|DELLE|DORAS|4673A
015851793|00719|89|TOUCY|DORAS|4752A
015851793|00727|71|SAINT MARCEL|DORAS|4941A
015851793|00735|21|SAULIEU|DORAS|4673A
015851793|00743|01|BOZ|DORAS|4673A
015851793|00776|71|BOURBON LANCY|DORAS|4673A
015851793|00792|25|BESANCON|DORAS|4941A
015851793|00800|21|CHENOVE|DORAS|4673A
015851793|00818|52|SAINT DIZIER|DORAS|4673A
015851793|00826|70|RIOZ|DORAS|4673A
015851793|00834|71|CIEL|DORAS|4673A
015851793|00842|71|SAINT MARCEL|DORAS|4791B
015851793|00859|21|CHENOVE|DORAS|5229B
015851793|00867|21|CHENOVE|DORAS|5229B
015851793|00875|70|RIOZ|DORAS|5229B
015871023|00030|76|NEUFCHATEL EN BRAY|RIDEL|2899B
015872195|00027|76|LONDINIERES|MONSIEUR JEAN HURARD|0111Z
015872294|00010|76|FOUCARMONT|INDIVISION THIBAULT MICHEL|6820B
015880180|00011|76|ILLOIS|RASSE|6820B
015941826|00016|21|CHENOVE|MONSIEUR NOEL VERRY|6820B
015941875|00013|21|CHAMPAGNE SUR VINGEANNE|MONSIEUR LUCIEN LEHMANN|6820B
015943392|00017|21|DIJON|MADAME MARIE THERESE FELDMANN|6820B
015943657|00013|21|SAINT JULIEN|MONSIEUR JEAN GAROT|6820B
015944192|00028|21|DIJON|MONSIEUR EDGAR LEHMANN|6820B
015945090|00015|21|FONTAINE LES DIJON|INDIVISION MOLLAR PIERRE GEORGES|0210Z
015946353|00016|21|DIJON|INDIVISION BAR RUET|6820B
015947799|00019|21|CHAMBOLLE MUSIGNY|MONSIEUR EDOUARD ZIBETTI|0121Z
015949373|00011|21|DIJON|MADAME GENEVIEVE GRESARD|6820B
015950017|00069|21|DIJON|BFC PROMOTION HABITAT|4120B
015950033|00017|21|SAULON LA CHAPELLE|ETABLISSEMENTS LUCIEN BRESSON|4621Z
015950082|00048|21|DIJON|GPT BOISEMENT AMELIORATION FORESTIERS|0240Z
015950173|00052|21|DIJON|SA COOP INTERET COLLECTIF PROPRIETE|4110A
015950199|00065|21|SAINT APOLLINAIRE|MANUFACTURE BOURGUIGNONNE DE PLASTIQUE|2222Z
015950603|00017|21|DIJON|ASSO IMMOBILIERE DE LA RUE TURGOT|6832A
015950645|00042|21|MOREY SAINT DENIS|ZAEGEL OENOLOGIE|4669C
015950819|00027|21|CHEVIGNY SAINT SAUVEUR|ETABLISSEMENTS LAVEAUX|4669B
015971542|00020|76|LONDINIERES|MONSIEUR GERARD HOUSSAYE|0111Z
015980048|00027|76|NEUFCHATEL EN BRAY|GUEUDET AUTO SEINE MARITIME|4511Z
015980048|00035|76|GOURNAY EN BRAY|GUEUDET AUTO SEINE MARITIME|4511Z
015980048|00050|76|DIEPPE|GUEUDET AUTO SEINE MARITIME|4511Z
015980048|00068|76|FECAMP|GUEUDET AUTO SEINE MARITIME|4511Z
015980048|00076|76|YVETOT|GUEUDET AUTO SEINE MARITIME|4511Z
016041139|00011|21|DIJON|MONSIEUR CAMILLE WAGNER|6820B
016043515|00010|21|DIJON|MADAME LUCIENNE DUPUIS|6820B
016050023|00015|21|SAULIEU|BERNARD LOISEAU SA|5610A
016050445|00010|21|SAULON LA RUE|SOCIETE NOUVELLE DES FUMIERS EN POUDRE|4776Z
016050445|00028|21|BARGES|SOCIETE NOUVELLE DES FUMIERS EN POUDRE|4776Z
016050726|00013|21|DIJON|PARC EXPOS ET CONGRES DE DIJON|8230Z
016070799|00016|76|WANCHY CAPVAL|MONSIEUR ROGER DELAMOTTE|0111Z
016140873|00015|21|MONTBARD|MONSIEUR DAVID GILLOT|6820B
016141004|00016|21|DIJON|MONSIEUR BERNARD NEVEUX|6820B
016141160|00040|21|POMMARD|MONSIEUR LOUIS VIRELY|0121Z
016150419|00089|21|DIJON|SOCIETE EST METROPOLES|4110B
016150419|00097|21|DIJON|SOCIETE EST METROPOLES|3511Z
016150740|00039|21|MARSANNAY LA COTE|SACET|4391A
016150815|00021|21|TALANT|SAS ARANDES|4711D
016170920|00025|80|HESCAMPS|MONSIEUR ROBERT BUQUET|0210Z
016240046|00066|21|DIJON|MONSIEUR JEAN WALTER|6820B
016240756|00011|21|FONTAINE LES DIJON|MONSIEUR JEAN DUCHAINE|6820B
016241267|00034|63|MOZAC|MONSIEUR JOSEPH DEGUELLE|3832Z
016241382|00031|21|RENEVE|MONSIEUR JEAN GOUTTE|3312Z
016243024|00037|21|DIJON|MONSIEUR JEAN DOYEN|6820B
016243461|00015|21|DIJON|INDIVISION ABECASSIS MARTIN|6820B
016243925|00019|21|DIJON|INDIVISION LE MEUR MARCEL|6820B
016250029|00077|89|SAUVIGNY LE BOIS|APRR|5221Z
016250029|00184|71|MACON|APRR|5221Z
016250029|00259|21|POUILLY EN AUXOIS|APRR|5221Z
016250029|00275|21|BEAUNE|APRR|5221Z
016250029|00309|21|SAINT APOLLINAIRE|APRR|7010Z
016250029|00366|89|SAVIGNY SUR CLAIRIS|APRR|5221Z
016250029|00382|89|MONETEAU|APRR|5221Z
016250029|00408|90|BESSONCOURT|APRR|5221Z
016250029|00440|25|VILLARS SOUS ECOT|APRR|5221Z
016250029|00556|77|NEMOURS|APRR|5221Z
016250029|00572|25|ECOLE VALENTIN|APRR|5221Z
016250029|00614|88|LUSSE|APRR|5221Z
016250029|00622|39|AUTHUME|APRR|5221Z
016250029|00630|69|GENAY|APRR|5221Z
016250029|00655|69|VILLEFRANCHE SUR SAONE|APRR|5221Z
016250029|00663|71|CHATENOY LE ROYAL|APRR|5221Z
016250029|00671|77|BARBIZON|APRR|5221Z
016250029|00689|77|SOUPPES SUR LOING|APRR|5221Z
016250029|00697|01|BALAN|APRR|5221Z
016250029|00705|52|SEMOUTIERS MONTSAON|APRR|5221Z
016250029|00713|54|ALLAIN|APRR|5221Z
016250029|00721|88|BULGNEVILLE|APRR|5221Z
016250029|00739|01|TOSSIAT|APRR|5221Z
016250029|00754|01|ST MARTIN DU FRESNE|APRR|5221Z
016250029|00762|03|GANNAT|APRR|5221Z
016250029|00770|03|MONTMARAULT|APRR|5221Z
016250029|00788|63|RIOM|APRR|5221Z
016250029|00796|18|LEVET|APRR|5221Z
016250029|00804|10|SAINT THIBAULT|APRR|5221Z
016250029|00812|52|ROLAMPONT|APRR|5221Z
016250029|00820|77|MAROLLES SUR SEINE|APRR|5221Z
016250029|00838|89|SAINT-DENIS-LES-SENS |APRR|5221Z
016250029|00846|21|CHEVIGNY SAINT SAUVEUR|APRR|5221Z
016250029|00853|03|NASSIGNY|APRR|5221Z
016250029|00903|77|MONTEREAU SUR LE JARD|APRR|5221Z
016250029|00911|68|SAINTE CROIX AUX MINES|APRR|5221Z
016250029|00945|39|COURLAOUX|APRR|5221Z
016250029|00952|39|CHOISEY|APRR|5221Z
016250029|00986|10|MAGNANT|APRR|5221Z
016250029|01000|45|PANNES|APRR|5221Z
016250029|01018|21|TIL CHATEL|APRR|5221Z
016250029|01026|45|BRIARE|APRR|5221Z
016250029|01190|89|SOUCY|APRR|5221Z
016250029|01208|69|LYON 3EME|APRR|5221Z
016250029|01216|78|VELIZY VILLACOUBLAY|APRR|5221Z
016250037|00039|21|DIJON|SOC ENTRETIEN EXPL INSTAL THERMIQUES|4322B
016250037|00047|21|VAROIS ET CHAIGNOT|SOC ENTRETIEN EXPL INSTAL THERMIQUES|4322B
016250086|00069|21|SAINT APOLLINAIRE|C LANVIN|4634Z
016250102|00155|93|PANTIN|GROUPE CANDY HOOVER|4643Z
016250524|00028|21|ARCEAU|SOCIETE DE BATIMENT ET DE TRAVAUX PUBL|4120A
016270829|00027|76|AUMALE|MONSIEUR JEAN CLAUDE GAUTHIER|6820B
016340861|00018|21|DIJON|MADAME JEANINE MOSSON|6820B
016340861|00026|21|MARSANNAY LA COTE|MADAME JEANINE MOSSON|6820B
016341323|00034|21|MARSANNAY LA COTE|MONSIEUR MICHEL POUTHZE|6820B
016350167|00025|21|MONTBARD|ROTGER PRIMEURS|6832A
016350258|00022|21|DIJON|GRASSI FRERES|4110A
016350258|00030|21|DIJON|GRASSI FRERES|4110A
016350266|00017|21|DIJON|SOCAMI BOURGOGNE FRANCHE COMTE|6419Z
016350316|00010|21|DIJON|CREATIONS DE PARIS|3299Z
016350316|00028|21|DIJON|CREATIONS DE PARIS|5610A
016350449|00019|21|SAULIEU|SOC IMMOBILIERE CENTRE EST|6831Z
016350522|00013|21|DAROIS|APEX AIRCRAFT|4669B
016350670|00028|21|DIJON|DROZ ET COMPAGNIE|4321A
016350704|00033|21|SEMUR EN AUXOIS|SCI PIOT GEORGES|6820B
016350852|00014|21|DIJON|L OBJET|4778C
016370082|00014|76|LE CAULE SAINTE BEUVE|MADAME ODILE DECORDE|4711B
016380024|00048|62|RETY|AUMALE SYNERGIES|4621Z
016380024|00063|92|PUTEAUX|AUMALE SYNERGIES|4675Z
016380032|00025|76|CAILLY|ETABLISSEMENTS GUERARD|4661Z
016380032|00041|76|NEUFCHATEL EN BRAY|ETABLISSEMENTS GUERARD|4661Z
016380032|00058|76|OFFRANVILLE|ETABLISSEMENTS GUERARD|4661Z
016380081|00063|47|CASTELJALOUX|SCHOTT SFAM|2319Z
016440422|00018|21|DIJON|MADAME ANNA ASCH|6820B
016441131|00055|21|FONTAINE LES DIJON|MONSIEUR RICHARD BRUNETTI|6820B
016441529|00027|21|DIJON|MONSIEUR RAYMOND CHANUT|6820B
016442352|00015|21|BOUSSEY|MONSIEUR JULIEN FROMENT|0111Z
016443061|00011|21|DIJON|INDIVISION FRANCK|6619A
016443442|00021|21|ANCEY|MONSIEUR YVES FEUTRAY|6820B
016443889|00023|83|BANDOL|MONSIEUR ALAIN BERTHIER|0141Z
016444069|00013|21|MARIGNY LE CAHOUET|MONSIEUR JEAN GUYARD|6820B
016450157|00033|21|DIJON|SA ROGER MARTIN|6420Z
016450173|00014|21|ARC SUR TILLE|JAVAUX LEVEQUE|1624Z
016450215|00013|21|MOREY SAINT DENIS|ETABLISSEMENTS NOIROT|4211Z
016450215|00021|21|NUITS SAINT GEORGES|ETABLISSEMENTS NOIROT|4211Z
